epoch,train_loss,val_loss
1,1.0232774550716195,1.011775880473671
2,1.000047819897175,0.9970923420947988
3,0.9944898780979781,0.998512953221233
4,1.0021696119762853,0.9920011630976326
5,0.9981571684947907,1.0067351905111048
6,0.9992900543900219,0.9917526968722632
7,0.9997044752620953,0.9923609819252124
8,1.0024625017940103,0.9963996098439437
9,0.9982983956529681,0.991543679087157
10,1.0004085000328422,0.9994166779522431
11,0.998867417970504,1.008588654048736
12,0.9963991402864193,1.0080411196809478
13,0.9982561224200981,1.0028777387945087
14,1.0043808992143535,0.9962709333096313
15,0.9991436985707157,1.0012638833841505
16,0.9972887121281001,0.9980085518442129
17,1.0000656075118441,1.0030863063894289
18,0.9953676092968168,0.9974566351712121
19,1.0012351974717497,0.9986183743085637
20,0.9942928284536451,1.00342263576302
21,0.9971680522010755,1.0042015705763707
22,0.9982135839824021,1.0054681123470461
23,0.9973405159751461,0.9910946177095592
24,0.9920311046076518,1.0090377571156917
25,1.000994393984613,0.9977123364718751
26,0.9943195866917618,0.9920582522155038
27,0.9998181448233059,1.000528420101317
28,0.9987574428818239,1.0089020969334228
29,0.9962627393452596,1.0262574578506527
30,0.9930513526761908,0.9943353904801077
